user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,12,48,111.178253234375,112.06060573437499
True,piano,13,51,111.178253234375,112.06060573437499
True,piano,12,44,111.178253234375,112.06060573437499
True,piano,16,68,112.23707623437501,112.501781984375
True,piano,16,72,112.23707623437501,112.501781984375
True,piano,15,53,112.23707623437501,112.590017234375
True,piano,15,41,112.23707623437501,112.590017234375
True,piano,14,48,112.23707623437501,112.590017234375
True,piano,16,72,112.590017234375,112.85472298437499
True,piano,14,48,112.590017234375,112.942958234375
True,piano,16,72,112.942958234375,113.207663984375
True,piano,14,53,112.942958234375,113.295899234375
True,piano,16,72,113.295899234375,113.737075484375
True,piano,14,53,113.295899234375,113.91354598437499
True,piano,12,60,113.295899234375,113.91354598437499
True,piano,12,56,113.295899234375,113.91354598437499
True,piano,16,72,113.82531073437501,113.91354598437499
True,piano,15,72,114.001781234375,114.26648698437499
True,piano,13,53,114.001781234375,114.354722234375
True,piano,12,60,114.354722234375,114.70766323437499
True,piano,12,53,114.354722234375,114.70766323437499
True,piano,12,56,114.354722234375,114.70766323437499
True,piano,15,72,114.354722234375,114.70766323437499
True,piano,14,70,114.70766323437499,114.884133734375
True,piano,15,41,114.70766323437499,115.06060423437499
True,piano,13,68,114.884133734375,115.325309984375
True,piano,11,53,115.06060423437499,115.41354523437501
True,piano,16,77,115.41354523437501,115.678250984375
True,piano,16,65,115.41354523437501,115.678250984375
True,piano,11,56,115.41354523437501,115.766486234375
True,piano,12,60,115.41354523437501,115.766486234375
True,piano,11,53,115.41354523437501,115.766486234375
True,piano,16,79,115.766486234375,116.03119198437498
True,piano,16,67,115.766486234375,116.03119198437498
True,piano,11,48,115.766486234375,116.384132984375
True,piano,14,68,116.119427234375,116.384132984375
True,piano,14,80,116.119427234375,116.384132984375
True,piano,15,73,116.472368234375,116.913544484375
True,piano,14,41,116.472368234375,117.09001498437499
True,piano,15,34,116.472368234375,117.09001498437499
True,piano,15,46,116.472368234375,117.09001498437499
True,piano,15,72,117.001779734375,117.178250234375
True,piano,15,70,117.178250234375,117.354720734375
True,piano,11,46,117.178250234375,117.531191234375
True,piano,14,72,117.354720734375,117.531191234375
True,piano,12,53,117.531191234375,118.148837984375
True,piano,12,49,117.531191234375,118.148837984375
True,piano,14,46,117.531191234375,118.148837984375
True,piano,12,56,117.531191234375,118.148837984375
True,piano,13,73,117.531191234375,118.325308484375
True,piano,11,46,118.23707323437499,118.590014234375
True,piano,12,56,118.590014234375,119.20766098437501
True,piano,12,53,118.590014234375,119.20766098437501
True,piano,12,49,118.590014234375,119.20766098437501
True,piano,12,46,118.590014234375,119.20766098437501
True,piano,11,65,118.590014234375,119.384131484375
True,piano,11,68,118.590014234375,119.384131484375
True,piano,11,61,118.590014234375,119.384131484375
True,piano,12,46,119.295896234375,119.648837234375
True,piano,9,61,119.648837234375,120.442954484375
True,piano,9,65,119.648837234375,120.442954484375
True,piano,9,68,119.648837234375,120.442954484375
True,piano,12,46,119.648837234375,120.531189734375
True,piano,12,49,119.648837234375,120.531189734375
True,piano,13,53,119.648837234375,120.531189734375
True,piano,13,56,119.648837234375,120.531189734375
True,piano,16,70,120.707660234375,120.972365984375
True,piano,15,51,120.707660234375,121.060601234375
True,piano,14,46,120.707660234375,121.060601234375
True,piano,15,39,120.707660234375,121.060601234375
True,piano,15,70,121.060601234375,121.325306984375
True,piano,14,46,121.060601234375,121.41354223437499
True,piano,15,70,121.41354223437499,121.67824798437499
True,piano,14,51,121.41354223437499,121.766483234375
True,piano,14,70,121.766483234375,122.03118898437499
True,piano,12,58,121.766483234375,122.38412998437501
True,piano,12,61,121.766483234375,122.38412998437501
True,piano,12,55,121.766483234375,122.38412998437501
True,piano,14,51,121.766483234375,122.38412998437501
True,piano,15,70,122.119424234375,122.20765948437499
True,piano,15,70,122.295894734375,122.737070984375
True,piano,13,51,122.47236523437499,122.82530623437499
True,piano,12,55,122.82530623437499,123.17824723437501
True,piano,12,61,122.82530623437499,123.17824723437501
True,piano,12,58,122.82530623437499,123.17824723437501
True,piano,12,51,122.82530623437499,123.17824723437501
True,piano,15,70,122.82530623437499,123.354717734375
True,piano,15,39,123.17824723437501,123.531188234375
True,piano,12,63,123.354717734375,123.884129234375
True,piano,11,51,123.531188234375,123.884129234375
True,piano,12,55,123.884129234375,124.237070234375
True,piano,13,61,123.884129234375,124.237070234375
True,piano,13,58,123.884129234375,124.237070234375
True,piano,12,51,123.884129234375,124.237070234375
True,piano,16,82,123.884129234375,124.237070234375
True,piano,16,70,123.884129234375,124.237070234375
True,piano,17,84,124.237070234375,124.41354073437499
True,piano,17,72,124.237070234375,124.41354073437499
True,piano,11,46,124.237070234375,124.942952234375
True,piano,15,73,124.41354073437499,124.85471698437499
True,piano,15,85,124.41354073437499,124.85471698437499
True,piano,15,32,124.942952234375,125.560598984375
True,piano,14,39,124.942952234375,125.560598984375
True,piano,15,44,124.942952234375,125.560598984375
True,piano,14,72,124.942952234375,125.913539984375
True,piano,14,84,124.942952234375,125.913539984375
True,piano,14,48,125.648834234375,126.00177523437499
True,piano,12,56,126.00177523437499,126.619421984375
True,piano,12,48,126.00177523437499,126.619421984375
True,piano,12,51,126.00177523437499,126.619421984375
True,piano,14,44,126.00177523437499,126.619421984375
True,piano,14,82,126.354716234375,126.619421984375
True,piano,14,70,126.354716234375,126.619421984375
True,piano,14,68,126.707657234375,126.97236298437501
True,piano,14,80,126.707657234375,126.97236298437501
True,piano,13,48,126.707657234375,127.060598234375
True,piano,12,55,127.060598234375,127.678244984375
True,piano,12,51,127.060598234375,127.678244984375
True,piano,12,48,127.060598234375,127.678244984375
True,piano,12,43,127.060598234375,127.678244984375
True,piano,12,67,127.060598234375,128.207656484375
True,piano,12,60,127.060598234375,128.207656484375
True,piano,12,63,127.060598234375,128.207656484375
True,piano,11,48,127.76648023437501,128.11942123437498
True,piano,13,55,128.11942123437498,129.090008984375
True,piano,12,43,128.11942123437498,129.090008984375
True,piano,12,48,128.11942123437498,129.090008984375
True,piano,13,51,128.11942123437498,129.090008984375
True,piano,15,68,128.472362234375,128.737067984375
True,piano,15,67,128.825303234375,129.178244234375
True,piano,15,65,129.178244234375,129.884126234375
True,piano,14,53,129.178244234375,132.001772234375
True,piano,12,58,129.178244234375,132.001772234375
True,piano,12,49,129.178244234375,132.001772234375
True,piano,13,46,129.178244234375,132.001772234375
True,piano,15,67,130.237067234375,131.031184484375
True,piano,16,68,131.29589023437498,132.442948484375
True,piano,12,67,133.41353623437502,134.384123984375
True,piano,15,65,133.41353623437502,134.384123984375
True,piano,12,63,133.41353623437502,135.266476484375
True,piano,12,58,133.41353623437502,135.266476484375
True,piano,12,51,133.41353623437502,135.266476484375
True,piano,11,55,133.41353623437502,135.266476484375
True,piano,13,68,134.472359234375,135.354711734375
True,piano,16,67,134.472359234375,135.354711734375
True,piano,14,68,135.450299921875,136.0688657890625
True,piano,15,72,135.4806307890625,136.18743190625
True,piano,16,73,135.5321013515625,136.68007871875
True,piano,9,61,135.5321013515625,137.29772546875
True,piano,7,55,135.5321013515625,137.29772546875
True,piano,10,51,135.5321013515625,137.29772546875
True,piano,9,58,135.5321013515625,137.29772546875
True,piano,20,72,136.94478446875,137.20949021875
True,piano,18,65,136.94478446875,137.20949021875
True,piano,16,72,137.29772546875,137.56243121875
True,piano,17,65,137.29772546875,137.56243121875
True,piano,19,65,137.65066646875,138.26831321875
True,piano,21,73,137.65066646875,138.26831321875
True,piano,19,41,137.65066646875,138.53301896874999
True,piano,22,46,137.65066646875,138.53301896874999
True,piano,18,49,137.65066646875,138.53301896874999
True,piano,18,65,138.35654846875,138.62125421875
True,piano,18,73,138.35654846875,138.62125421875
True,piano,20,73,138.70948946874998,138.88595996875
True,piano,23,65,138.70948946874998,138.88595996875
True,piano,20,53,138.70948946874998,139.06243046875
True,piano,16,49,138.70948946874998,139.06243046875
True,piano,15,56,138.70948946874998,139.06243046875
True,piano,18,46,138.70948946874998,139.06243046875
True,piano,18,72,138.88595996875,139.06243046875
True,piano,18,49,139.06243046875,139.41537146875
True,piano,14,70,139.06243046875,139.59184196875
True,piano,22,53,139.41537146875,139.76831246875
True,piano,19,73,139.76831246875,140.29772396875
True,piano,18,65,139.76831246875,140.29772396875
True,piano,19,46,139.76831246875,140.47419446875
True,piano,20,51,139.76831246875,140.47419446875
True,piano,18,55,139.76831246875,140.47419446875
True,piano,20,73,140.47419446875,140.73890021875
True,piano,19,65,140.47419446875,140.73890021875
True,piano,16,55,140.82713546875001,141.18007646875
True,piano,15,61,140.82713546875001,141.18007646875
True,piano,20,58,140.82713546875001,141.18007646875
True,piano,18,51,140.82713546875001,141.18007646875
True,piano,22,65,140.82713546875001,141.18007646875
True,piano,20,73,140.82713546875001,141.18007646875
True,piano,18,51,141.18007646875,141.53301746875
True,piano,20,70,141.18007646875,141.53301746875
True,piano,18,65,141.53301746875,141.79772321875
True,piano,18,72,141.53301746875,141.79772321875
True,piano,22,55,141.53301746875,141.88595846875
True,piano,20,72,141.88595846875,142.50360521874998
True,piano,19,65,141.88595846875,142.50360521874998
True,piano,19,44,141.88595846875,142.76831096875
True,piano,22,51,141.88595846875,142.76831096875
True,piano,19,48,141.88595846875,142.76831096875
True,piano,18,56,141.88595846875,142.76831096875
True,piano,21,75,142.59184046875,142.94478146875
True,piano,21,63,142.59184046875,142.94478146875
True,piano,20,72,142.94478146875,143.56242821875
True,piano,21,84,142.94478146875,143.56242821875
True,piano,15,51,142.94478146875,143.82713396875
True,piano,18,55,142.94478146875,143.82713396875
True,piano,15,46,142.94478146875,143.82713396875
True,piano,19,43,142.94478146875,143.82713396875
True,piano,18,68,143.65066346875,144.00360446875
True,piano,20,80,143.65066346875,144.00360446875
True,piano,20,70,144.00360446875,144.35654546875
True,piano,20,82,144.00360446875,144.35654546875
True,piano,22,48,144.00360446875,144.88595696874998
True,piano,18,53,144.00360446875,144.88595696874998
True,piano,19,41,144.00360446875,144.88595696874998
True,piano,17,68,144.35654546875,144.70948646875
True,piano,18,65,144.45213365625,145.15801565625
True,piano,20,60,145.06242746875,145.41536846875
True,piano,16,56,145.06242746875,145.41536846875
True,piano,18,53,145.06242746875,145.41536846875
True,piano,20,72,145.41536846875,145.68007421874998
True,piano,18,65,145.41536846875,145.68007421874998
True,piano,18,53,145.41536846875,145.76830946875
True,piano,17,65,145.76830946875,146.03301521875
True,piano,16,72,145.76830946875,146.03301521875
True,piano,22,56,145.76830946875,146.12125046875
True,piano,21,73,146.12125046875,146.65066196875
True,piano,19,65,146.12125046875,146.65066196875
True,piano,22,46,146.12125046875,147.00360296875002
True,piano,19,41,146.12125046875,147.00360296875002
True,piano,18,49,146.12125046875,147.00360296875002
True,piano,18,65,146.82713246875,147.09183821874998
True,piano,18,73,146.82713246875,147.09183821874998
True,piano,15,56,147.18007346875,147.53301446875
True,piano,16,49,147.18007346875,147.53301446875
True,piano,20,53,147.18007346875,147.53301446875
True,piano,18,46,147.18007346875,147.53301446875
True,piano,20,73,147.18007346875,147.53301446875
True,piano,23,65,147.18007346875,147.53301446875
True,piano,18,49,147.53301446875,147.88595546874998
True,piano,18,70,147.53301446875,147.88595546874998
True,piano,20,73,147.88595546874998,147.97419071875
True,piano,22,53,147.88595546874998,148.23889646875
True,piano,19,73,148.06242596875,148.68007271874998
True,piano,18,55,148.23889646875,149.12124896875
True,piano,20,51,148.23889646875,149.12124896875
True,piano,19,46,148.23889646875,149.12124896875
True,piano,19,65,149.12124896875,149.20948421875
True,piano,20,73,149.12124896875,149.20948421875
True,piano,18,51,149.29771946875,149.65066046875
True,piano,20,58,149.29771946875,149.65066046875
True,piano,15,61,149.29771946875,149.65066046875
True,piano,16,55,149.29771946875,149.65066046875
True,piano,22,65,149.29771946875,149.65066046875
True,piano,20,73,149.29771946875,149.65066046875
True,piano,18,51,149.65066046875,150.00360146875
True,piano,18,75,149.65066046875,150.00360146875
True,piano,20,77,150.00360146875,150.26830721874998
True,piano,22,55,150.00360146875,150.35654246875
True,piano,19,65,150.35654246875,150.97418921875
True,piano,20,72,150.35654246875,150.97418921875
True,piano,22,51,150.35654246875,151.23889496875
True,piano,18,56,150.35654246875,151.23889496875
True,piano,19,44,150.35654246875,151.23889496875
True,piano,15,48,150.35654246875,151.23889496875
True,piano,21,63,151.06242446874998,151.41536546875
True,piano,21,75,151.06242446874998,151.41536546875
True,piano,21,84,151.41536546875,151.94477696875
True,piano,20,72,151.41536546875,151.94477696875
True,piano,18,55,151.41536546875,152.29771796875
True,piano,19,43,151.41536546875,152.29771796875
True,piano,15,51,151.41536546875,152.29771796875
True,piano,15,46,151.41536546875,152.29771796875
True,piano,20,80,152.12124746875,152.47418846875
True,piano,18,68,152.12124746875,152.47418846875
True,piano,20,82,152.47418846875,152.82712946875
True,piano,20,70,152.47418846875,152.82712946875
True,piano,18,53,152.47418846875,153.35654096875
True,piano,22,48,152.47418846875,153.35654096875
True,piano,19,41,152.47418846875,153.35654096875
True,piano,17,68,152.82712946875,153.00359996875
True,piano,18,65,152.92271765625,153.62859965625
True,piano,20,60,153.53301146875,153.88595246875
True,piano,18,53,153.53301146875,153.88595246875
True,piano,16,56,153.53301146875,153.88595246875
True,piano,18,53,153.88595246875,154.23889346874998
True,piano,21,67,153.88595246875,154.23889346874998
True,piano,21,79,153.88595246875,154.23889346874998
True,piano,22,56,154.23889346874998,154.59183446875
True,piano,21,80,154.23889346874998,154.59183446875
True,piano,21,68,154.23889346874998,154.59183446875
True,piano,19,65,154.59183446875,155.29771646875
True,piano,19,77,154.59183446875,155.29771646875
True,piano,19,41,154.59183446875,155.47418696875
True,piano,22,46,154.59183446875,155.47418696875
True,piano,18,49,154.59183446875,155.47418696875
True,piano,21,77,155.65065746874998,155.82712796875
True,piano,21,65,155.65065746874998,155.82712796875
True,piano,15,56,155.65065746874998,156.00359846875
True,piano,16,49,155.65065746874998,156.00359846875
True,piano,20,53,155.65065746874998,156.00359846875
True,piano,18,46,155.65065746874998,156.00359846875
True,piano,22,67,155.82712796875,156.18006896875
True,piano,22,79,155.82712796875,156.18006896875
True,piano,18,49,156.00359846875,156.35653946875001
True,piano,19,68,156.18006896875,156.62124521875
True,piano,19,80,156.18006896875,156.62124521875
True,piano,22,53,156.35653946875001,156.70948046875
True,piano,18,67,156.70948046875,157.41536246875
True,piano,18,79,156.70948046875,157.41536246875
True,piano,18,55,156.70948046875,157.59183296875
True,piano,20,51,156.70948046875,157.59183296875
True,piano,19,46,156.70948046875,157.59183296875
True,piano,22,79,157.76830346875,158.03300921874998
True,piano,18,67,157.76830346875,158.03300921874998
True,piano,15,61,157.76830346875,158.12124446875
True,piano,16,55,157.76830346875,158.12124446875
True,piano,20,58,157.76830346875,158.12124446875
True,piano,18,51,157.76830346875,158.12124446875
True,piano,19,68,158.12124446875,158.38595021875
True,piano,22,80,158.12124446875,158.38595021875
True,piano,18,51,158.12124446875,158.47418546875
True,piano,22,55,158.47418546875,158.82712646874998
True,piano,22,82,158.47418546875,158.82712646874998
True,piano,20,70,158.47418546875,158.82712646874998
True,piano,22,84,158.82712646874998,159.09183221875
True,piano,18,72,158.82712646874998,159.09183221875
True,piano,18,56,158.82712646874998,159.70947896875
True,piano,19,44,158.82712646874998,159.70947896875
True,piano,22,51,158.82712646874998,159.70947896875
True,piano,15,48,158.82712646874998,159.70947896875
True,piano,24,82,159.18006746875,159.44477321875
True,piano,20,70,159.18006746875,159.44477321875
True,piano,20,68,159.53300846875,159.79771421875
True,piano,22,80,159.53300846875,159.79771421875
True,piano,24,84,159.88594946875,160.15065521875
True,piano,18,72,159.88594946875,160.15065521875
True,piano,18,55,159.88594946875,160.76830196875
True,piano,15,51,159.88594946875,160.76830196875
True,piano,15,46,159.88594946875,160.76830196875
True,piano,19,43,159.88594946875,160.76830196875
True,piano,20,70,160.23889046875,160.50359621875
True,piano,23,82,160.23889046875,160.50359621875
True,piano,15,68,160.54771384375,160.63594909374999
True,piano,18,70,160.59183146875,160.94477246875
True,piano,15,77,160.94477246875,161.73888971875
True,piano,16,65,160.94477246875,161.73888971875
True,piano,22,48,160.94477246875,162.70947746875
True,piano,18,53,160.94477246875,162.70947746875
True,piano,19,41,160.94477246875,162.70947746875
True,piano,16,44,160.94477246875,162.70947746875
True,piano,20,68,162.00359546874998,162.35653646875
True,piano,17,67,162.35653646875,162.70947746875
True,piano,17,60,162.70947746875,163.06241846875
True,piano,18,61,163.06241846875,164.29771196875
True,piano,16,53,163.06241846875,164.82712346875
True,piano,14,56,163.06241846875,164.82712346875
True,piano,16,46,163.06241846875,164.82712346875
True,piano,14,49,163.06241846875,164.82712346875
True,piano,19,63,164.82712346875,165.18006446875
True,piano,22,72,165.18006446875,166.06241696875
True,piano,16,58,165.18006446875,166.94476946875
True,piano,14,61,165.18006446875,166.94476946875
True,piano,14,55,165.18006446875,166.94476946875
True,piano,16,51,165.18006446875,166.94476946875
True,piano,13,70,166.23888746875,167.56241621875
True,piano,18,49,167.29771046875,168.18006296874998
True,piano,19,41,167.29771046875,168.18006296874998
True,piano,22,46,167.29771046875,168.18006296874998
True,piano,18,68,168.00359246874999,168.09182771875
True,piano,15,68,168.18006296874998,170.03300321875
True,piano,18,46,168.35653346875,168.70947446875
True,piano,20,53,168.35653346875,168.70947446875
True,piano,16,49,168.35653346875,168.70947446875
True,piano,15,56,168.35653346875,168.70947446875
True,piano,18,49,168.70947446875,169.06241546875
True,piano,22,53,169.06241546875,169.41535646875
True,piano,18,55,169.41535646875,170.29770896875002
True,piano,19,46,169.41535646875,170.29770896875002
True,piano,20,51,169.41535646875,170.29770896875002
True,piano,20,58,170.47417946875,170.82712046875
True,piano,15,61,170.47417946875,170.82712046875
True,piano,16,55,170.47417946875,170.82712046875
True,piano,18,51,170.47417946875,170.82712046875
True,piano,20,68,170.47417946875,171.00359096875
True,piano,19,80,170.47417946875,171.00359096875
True,piano,18,51,170.82712046875,171.18006146874998
True,piano,22,55,171.18006146874998,171.53300246874997
True,piano,18,67,171.18006146874998,171.53300246874997
True,piano,20,79,171.18006146874998,171.53300246874997
True,piano,14,63,171.53300246874997,172.23888446875
True,piano,14,68,171.53300246874997,172.23888446875
True,piano,19,60,171.53300246874997,172.23888446875
True,piano,19,44,171.53300246874997,172.41535496875
True,piano,19,48,171.53300246874997,172.41535496875
True,piano,18,56,171.53300246874997,172.41535496875
True,piano,22,51,171.53300246874997,172.41535496875
True,piano,20,63,172.59182546875,172.94476646875
True,piano,18,56,172.59182546875,172.94476646875
True,piano,22,58,172.59182546875,172.94476646875
True,piano,16,70,172.59182546875,174.09182471875
True,piano,18,75,172.59182546875,174.09182471875
True,piano,16,68,172.59182546875,174.09182471875
True,piano,20,56,172.94476646875,173.29770746875
True,piano,20,51,173.29770746875,173.65064846874998
True,piano,22,48,173.65064846874998,174.53300096875
True,piano,18,53,173.65064846874998,174.53300096875
True,piano,19,41,173.65064846874998,174.53300096875
True,piano,18,53,174.70947146875002,175.06241246875
True,piano,16,56,174.70947146875002,175.06241246875
True,piano,20,60,174.70947146875002,175.06241246875
True,piano,15,65,174.70947146875002,175.50358871875002
True,piano,15,68,174.70947146875002,175.50358871875002
True,piano,15,72,174.70947146875002,175.50358871875002
True,piano,18,53,175.06241246875,175.41535346875
True,piano,22,56,175.41535346875,175.76829446875
True,piano,18,61,175.76829446875,176.56241171875
True,piano,20,73,175.76829446875,176.56241171875
True,piano,18,49,175.76829446875,176.65064696875
True,piano,19,41,175.76829446875,176.65064696875
True,piano,22,46,175.76829446875,176.65064696875
True,piano,15,56,176.82711746875,177.18005846875
True,piano,16,49,176.82711746875,177.18005846875
True,piano,20,53,176.82711746875,177.18005846875
True,piano,18,46,176.82711746875,177.18005846875
True,piano,16,73,176.82711746875,177.18005846875
True,piano,16,61,176.82711746875,177.18005846875
True,piano,18,49,177.18005846875,177.53299946874998
True,piano,16,63,177.18005846875,177.53299946874998
True,piano,16,75,177.18005846875,177.53299946874998
True,piano,22,53,177.53299946874998,177.88594046875002
True,piano,16,65,177.53299946874998,177.88594046875002
True,piano,16,77,177.53299946874998,177.88594046875002
True,piano,15,75,177.88594046875002,178.59182246875
True,piano,15,63,177.88594046875002,178.59182246875
True,piano,19,46,177.88594046875002,178.76829296875
True,piano,18,55,177.88594046875002,178.76829296875
True,piano,20,51,177.88594046875002,178.76829296875
True,piano,16,55,178.94476346875,179.29770446875
True,piano,15,61,178.94476346875,179.29770446875
True,piano,20,58,178.94476346875,179.29770446875
True,piano,18,51,178.94476346875,179.29770446875
True,piano,19,68,178.94476346875,179.56241021875
True,piano,21,80,178.94476346875,179.56241021875
True,piano,18,51,179.29770446875,179.65064546874999
True,piano,22,55,179.65064546874999,180.00358646875
True,piano,17,67,179.65064546874999,180.00358646875
True,piano,20,79,179.65064546874999,180.00358646875
True,piano,19,44,180.00358646875,180.88593896875
True,piano,15,48,180.00358646875,180.88593896875
True,piano,18,56,180.00358646875,180.88593896875
True,piano,22,51,180.00358646875,180.88593896875
True,piano,20,72,180.00358646875,180.88593896875
True,piano,19,60,180.00358646875,180.88593896875
True,piano,19,43,181.06240946875002,181.94476196875
True,piano,15,46,181.06240946875002,181.94476196875
True,piano,15,51,181.06240946875002,181.94476196875
True,piano,18,55,181.06240946875002,181.94476196875
True,piano,16,63,181.06240946875002,181.94476196875
True,piano,18,75,181.06240946875002,181.94476196875
True,piano,16,41,182.12123246875,182.47417346875
True,piano,13,45,182.12123246875,182.47417346875
True,piano,13,48,182.12123246875,182.47417346875
True,piano,15,53,182.12123246875,182.47417346875
True,piano,15,65,182.12123246875,183.26829071875
True,piano,14,77,182.12123246875,183.26829071875
True,piano,16,48,182.47417346875,182.82711446874998
True,piano,16,53,182.82711446874998,183.18005546875
True,piano,14,53,183.18005546875,183.53299646874999
True,piano,17,60,183.18005546875,183.53299646874999
True,piano,17,57,183.18005546875,183.53299646874999
True,piano,20,72,183.53299646874999,183.79770221875
True,piano,18,65,183.53299646874999,183.79770221875
True,piano,14,53,183.53299646874999,183.88593746874997
True,piano,16,72,183.88593746874997,184.15064321875
True,piano,17,65,183.88593746874997,184.15064321875
True,piano,14,48,183.88593746874997,184.23887846875002
True,piano,21,73,184.23887846875002,184.76828996875
True,piano,19,65,184.23887846875002,184.76828996875
True,piano,19,41,184.23887846875002,185.12123096874998
True,piano,22,46,184.23887846875002,185.12123096874998
True,piano,18,49,184.23887846875002,185.12123096874998
True,piano,18,65,184.94476046875,185.20946621874998
True,piano,18,73,184.94476046875,185.20946621874998
True,piano,20,73,185.29770146875,185.47417196874997
True,piano,23,65,185.29770146875,185.47417196874997
True,piano,16,49,185.29770146875,185.65064246875
True,piano,20,53,185.29770146875,185.65064246875
True,piano,18,46,185.29770146875,185.65064246875
True,piano,15,56,185.29770146875,185.65064246875
True,piano,18,72,185.47417196874997,185.65064246875
True,piano,18,49,185.65064246875,186.00358346874998
True,piano,14,70,185.65064246875,186.18005396875
True,piano,22,53,186.00358346874998,186.35652446875
True,piano,18,65,186.35652446875,186.88593596875
True,piano,19,73,186.35652446875,186.88593596875
True,piano,19,46,186.35652446875,187.23887696875
True,piano,20,51,186.35652446875,187.23887696875
True,piano,18,55,186.35652446875,187.23887696875
True,piano,19,65,187.06240646874997,187.32711221875
True,piano,20,73,187.06240646874997,187.32711221875
True,piano,16,55,187.41534746875,187.76828846875
True,piano,15,61,187.41534746875,187.76828846875
True,piano,20,58,187.41534746875,187.76828846875
True,piano,18,51,187.41534746875,187.76828846875
True,piano,22,65,187.41534746875,187.76828846875
True,piano,20,73,187.41534746875,187.76828846875
True,piano,18,51,187.76828846875,188.12122946875
True,piano,20,70,187.76828846875,188.12122946875
True,piano,18,65,188.12122946875,188.38593521874998
True,piano,18,72,188.12122946875,188.38593521874998
True,piano,22,55,188.12122946875,188.47417046875
True,piano,19,65,188.47417046875,189.00358196875
True,piano,20,72,188.47417046875,189.00358196875
True,piano,19,48,188.47417046875,189.35652296875
True,piano,22,51,188.47417046875,189.35652296875
True,piano,18,56,188.47417046875,189.35652296875
True,piano,19,44,188.47417046875,189.35652296875
True,piano,21,75,189.18005246875,189.53299346875
True,piano,21,63,189.18005246875,189.53299346875
True,piano,20,72,189.53299346875,190.06240496875
True,piano,21,84,189.53299346875,190.06240496875
True,piano,18,55,189.53299346875,190.41534596875
True,piano,15,51,189.53299346875,190.41534596875
True,piano,15,46,189.53299346875,190.41534596875
True,piano,19,43,189.53299346875,190.41534596875
True,piano,18,68,190.23887546875002,190.59181646875
True,piano,20,80,190.23887546875002,190.59181646875
True,piano,20,70,190.59181646875,190.94475746875
True,piano,20,82,190.59181646875,190.94475746875
True,piano,19,41,190.59181646875,191.47416896874998
True,piano,22,48,190.59181646875,191.47416896874998
True,piano,18,53,190.59181646875,191.47416896874998
True,piano,17,68,190.94475746875,191.03299271875002
True,piano,18,65,191.04034565625,191.65799240624997
True,piano,20,60,191.65063946875,192.00358046875
True,piano,16,56,191.65063946875,192.00358046875
True,piano,18,53,191.65063946875,192.00358046875
True,piano,20,72,192.00358046875,192.26828621874998
True,piano,18,65,192.00358046875,192.26828621874998
True,piano,18,53,192.00358046875,192.35652146875
True,piano,17,65,192.35652146875,192.62122721875002
True,piano,16,72,192.35652146875,192.62122721875002
True,piano,22,56,192.35652146875,192.70946246875
True,piano,19,65,192.70946246875,193.23887396875
True,piano,21,73,192.70946246875,193.23887396875
True,piano,19,41,192.70946246875,193.59181496875
True,piano,22,46,192.70946246875,193.59181496875
True,piano,18,49,192.70946246875,193.59181496875
True,piano,18,65,193.41534446875002,193.68005021875
True,piano,18,73,193.41534446875002,193.68005021875
True,piano,18,46,193.76828546875,194.12122646875
True,piano,20,53,193.76828546875,194.12122646875
True,piano,16,49,193.76828546875,194.12122646875
True,piano,15,56,193.76828546875,194.12122646875
True,piano,20,73,193.76828546875,194.12122646875
True,piano,23,65,193.76828546875,194.12122646875
True,piano,18,49,194.12122646875,194.47416746875
True,piano,18,70,194.12122646875,194.47416746875
True,piano,20,73,194.47416746875,194.56240271875
True,piano,22,53,194.47416746875,194.82710846875
True,piano,19,73,194.65063796874998,195.26828471875
True,piano,20,51,194.82710846875,195.70946096875
True,piano,18,55,194.82710846875,195.70946096875
True,piano,19,46,194.82710846875,195.70946096875
True,piano,19,65,195.70946096875,195.79769621875002
True,piano,20,73,195.70946096875,195.79769621875002
True,piano,18,51,195.88593146875,196.23887246874997
True,piano,20,58,195.88593146875,196.23887246874997
True,piano,15,61,195.88593146875,196.23887246874997
True,piano,16,55,195.88593146875,196.23887246874997
True,piano,22,65,195.88593146875,196.23887246874997
True,piano,20,73,195.88593146875,196.23887246874997
True,piano,18,51,196.23887246874997,196.59181346875002
True,piano,18,75,196.23887246874997,196.59181346875002
True,piano,22,55,196.59181346875002,196.94475446875
True,piano,20,77,196.59181346875002,196.94475446875
True,piano,20,72,196.94475446875,197.56240121874998
True,piano,19,65,196.94475446875,197.56240121874998
True,piano,15,48,196.94475446875,197.82710696874997
True,piano,19,44,196.94475446875,197.82710696874997
True,piano,18,56,196.94475446875,197.82710696874997
True,piano,22,51,196.94475446875,197.82710696874997
True,piano,21,63,197.65063646875,198.00357746875
True,piano,21,75,197.65063646875,198.00357746875
True,piano,21,84,198.00357746875,198.53298896875
True,piano,20,72,198.00357746875,198.53298896875
True,piano,15,46,198.00357746875,198.88592996875
True,piano,15,51,198.00357746875,198.88592996875
True,piano,18,55,198.00357746875,198.88592996875
True,piano,19,43,198.00357746875,198.88592996875
True,piano,20,80,198.70945946875,199.06240046874998
True,piano,18,68,198.70945946875,199.06240046874998
True,piano,20,82,199.06240046874998,199.41534146874997
True,piano,20,70,199.06240046874998,199.41534146874997
True,piano,22,48,199.06240046874998,199.94475296874998
True,piano,19,41,199.06240046874998,199.94475296874998
